"CA_MPA_Name_Short","year","y","lnDiff","mpa","reference","Diff","resp","time","type","Location","Hectares","source","BA"
"Harris Point SMR",1982,"Mesocentrotus franciscanus",2.50387671365466,0.376481835564054,0.0307839388145316,12.2298136645963,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1982,"Strongylocentrotus purpuratus",4.57776092368121,0.0783711217183771,0.000805489260143198,97.2962962962963,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1983,"Mesocentrotus franciscanus",2.03772992391987,0.300764818355641,0.0391969407265774,7.67317073170732,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1983,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1983,"Strongylocentrotus purpuratus",4.46129981556839,0.0387529832935561,0.000447494033412888,86.6,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1984,"Macrocystis pyrifera",-4.77793751662269,0.0038929524097864,0.462712245380086,0.00841333344568956,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1984,"Mesocentrotus franciscanus",2.77451984610995,0.297323135755258,0.018546845124283,16.0309278350515,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1984,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1984,"Strongylocentrotus purpuratus",6.61338421837956,0.0666766109785203,8.94988066825776e-05,745,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1985,"Macrocystis pyrifera",-5.3615781355446,0.0038929524097864,0.829436023055416,0.00469349329131597,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1985,"Mesocentrotus franciscanus",1.82385719063057,0.441873804971319,0.0713193116634799,6.19571045576407,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1985,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1985,"Strongylocentrotus purpuratus",3.09196966714751,0.0965692124105012,0.0043854415274463,22.0204081632653,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1986,"Macrocystis pyrifera",-5.32409231830286,0.0038929524097864,0.798919478065015,0.00487277193343081,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1986,"Mesocentrotus franciscanus",1.54449420133617,0.678202676864245,0.144741873804971,4.68560105680317,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1986,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1986,"Strongylocentrotus purpuratus",3.16255401320959,0.315125298329356,0.0133353221957041,23.6308724832215,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1987,"Macrocystis pyrifera",-5.15947203394656,0.0038929524097864,0.67765606328542,0.0057447319085622,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1987,"Mesocentrotus franciscanus",1.75319771494364,0.491204588910134,0.0850860420650096,5.77303370786517,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1987,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",2014,"Mesocentrotus franciscanus",2.79394984923915,0.859464627151052,0.0525812619502868,16.3454545454545,"Den",11,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2014,"Panulirus interruptus",0,0.5,0.5,1,"Den",11,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2014,"Strongylocentrotus purpuratus",1.725203236387,0.149552505966587,0.0266408114558473,5.61366181410974,"Den",11,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2015,"Macrocystis pyrifera",-4.28943176486047,0.0038929524097864,0.283893625203463,0.0137127151305225,"Den",12,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2015,"Mesocentrotus franciscanus",3.7634125059765,0.865200764818356,0.0200764818355641,43.0952380952381,"Den",12,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2015,"Panulirus interruptus",0,0.5,0.5,1,"Den",12,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2015,"Strongylocentrotus purpuratus",3.52769103584963,0.246807875894988,0.00724940334128878,34.0452674897119,"Den",12,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2016,"Macrocystis pyrifera",-4.32423266726408,0.0038929524097864,0.2939473034353,0.0132437085296932,"Den",13,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2016,"Mesocentrotus franciscanus",1.02670632238763,0.589866156787763,0.211281070745698,2.79185520361991,"Den",13,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2016,"Panulirus interruptus",0,0.5,0.5,1,"Den",13,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2016,"Strongylocentrotus purpuratus",2.77154997695058,0.430578758949881,0.0269391408114559,15.9833887043189,"Den",13,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2017,"Macrocystis pyrifera",-5.23196585550285,0.0038929524097864,0.728606422580179,0.00534301138329315,"Den",14,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2017,"Mesocentrotus franciscanus",2.88530845593962,0.565009560229445,0.0315487571701721,17.9090909090909,"Den",14,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2017,"Panulirus interruptus",0,0.5,0.5,1,"Den",14,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2017,"Strongylocentrotus purpuratus",4.24241754439334,0.670435560859189,0.00963603818615752,69.5758513931889,"Den",14,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2018,"Macrocystis pyrifera",-3.87536847382519,0.0038929524097864,0.187642079880487,0.0207466918522001,"Den",15,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2018,"Mesocentrotus franciscanus",-0.057466437868258,0.517208413001912,0.547801147227533,0.944153577661431,"Den",15,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2018,"Panulirus interruptus",0,0.5,0.5,1,"Den",15,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2018,"Strongylocentrotus purpuratus",1.97471959755327,1.00008949880668,0.138812649164678,7.20459918332259,"Den",15,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2019,"Macrocystis pyrifera",0,0.0038929524097864,0.0038929524097864,1,"Den",16,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2019,"Mesocentrotus franciscanus",0.698707899244642,0.517208413001912,0.25717017208413,2.01115241635688,"Den",16,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2019,"Panulirus interruptus",0,0.5,0.5,1,"Den",16,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2019,"Strongylocentrotus purpuratus",1.54307386595117,0.670435560859189,0.143287589498807,4.6789506558401,"Den",16,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2021,"Macrocystis pyrifera",0,0.0038929524097864,0.0038929524097864,1,"Den",18,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2021,"Mesocentrotus franciscanus",0.406536345489663,0.446462715105162,0.297323135755258,1.5016077170418,"Den",18,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2021,"Panulirus interruptus",1.09861228866811,1.5,0.5,3,"Den",18,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2021,"Strongylocentrotus purpuratus",1.71101703719557,0.842571599045346,0.152237470167064,5.53458749755046,"Den",18,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2022,"Macrocystis pyrifera",0,0.0038929524097864,0.0038929524097864,1,"Den",19,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2022,"Mesocentrotus franciscanus",0.392168079964675,0.607074569789675,0.410133843212237,1.48018648018648,"Den",19,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2022,"Panulirus interruptus",0,0.5,0.5,1,"Den",19,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2022,"Strongylocentrotus purpuratus",1.13803883582534,0.643585918854415,0.20623508353222,3.12064226819037,"Den",19,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2009,"Strongylocentrotus purpuratus",-2.57468035093062,0.00041000377121445,0.0053821688757293,0.0761781691881405,"Bio",6,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2010,"Macrocystis pyrifera",-9.21171146673512,8.15905683501035e-05,0.817025134768983,9.9862984476204e-05,"Bio",7,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2010,"Mesocentrotus franciscanus",2.68339511790465,0.491766072628026,0.0336027538483022,14.6346955623958,"Bio",7,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2010,"Strongylocentrotus purpuratus",-4.18543049178738,0.00041000377121445,0.0269461807331316,0.0152156543175832,"Bio",7,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2011,"Macrocystis pyrifera",-8.60454714027291,8.15905683501035e-05,0.445191947844728,0.000183270539247399,"Bio",8,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2011,"Mesocentrotus franciscanus",2.07615737948035,0.562909452058003,0.0705951471275497,7.97376979809889,"Bio",8,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2011,"Strongylocentrotus purpuratus",-1.17087873067254,0.0039938198724327,0.0128793707556528,0.310094332107009,"Bio",8,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2012,"Macrocystis pyrifera",-1.62972625779823,0.0408697071971339,0.208536772188239,0.195983215661564,"Bio",9,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2012,"Mesocentrotus franciscanus",1.55459978878759,0.573447445170515,0.121154489606474,4.73319186959681,"Bio",9,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2012,"Strongylocentrotus purpuratus",-0.482563420932197,0.010546682817301,0.0170879716977541,0.617199220823101,"Bio",9,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2013,"Macrocystis pyrifera",-8.33160598608341,8.15905683501035e-05,0.33885232006783,0.000240785036778769,"Bio",10,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2013,"Mesocentrotus franciscanus",1.18332878073738,0.530146751126978,0.162361458718648,3.26522535157592,"Bio",10,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2013,"Strongylocentrotus purpuratus",-1.13573203244537,0.00842806329330898,0.0262403693087674,0.321186916012383,"Bio",10,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2014,"Macrocystis pyrifera",-8.14210717191717,8.15905683501035e-05,0.280357497138715,0.000291023315526797,"Bio",11,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2014,"Mesocentrotus franciscanus",2.16998405168454,0.669606847625385,0.0764553334530978,8.75814436197784,"Bio",11,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2014,"Strongylocentrotus purpuratus",0.457253914754069,0.135944666391028,0.0860556365250508,1.57972995007079,"Bio",11,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2015,"Macrocystis pyrifera",-8.1411249653779,8.15905683501035e-05,0.280082263362026,0.000291309300955776,"Bio",12,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2015,"Mesocentrotus franciscanus",3.26981797608104,0.687063114275056,0.0261175677381238,26.3065504860221,"Bio",12,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2015,"Strongylocentrotus purpuratus",2.61405675813783,0.348652260611495,0.0255341884929218,13.6543309652525,"Bio",12,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2016,"Macrocystis pyrifera",-8.17639118489894,8.15905683501035e-05,0.290135941593863,0.000281214963929961,"Bio",13,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2016,"Mesocentrotus franciscanus",-0.122552622564669,0.259509910470216,0.293344449784311,0.884659350674701,"Bio",13,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2016,"Strongylocentrotus purpuratus",1.77723873465243,0.661445168201316,0.111853318351783,5.91350509710445,"Bio",13,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2017,"Macrocystis pyrifera",-9.09193054768872,8.15905683501035e-05,0.724795060738743,0.000112570535824213,"Bio",14,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2017,"Mesocentrotus franciscanus",1.53187713566913,0.154347633070972,0.03335908937963,4.62685390822512,"Bio",14,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2017,"Strongylocentrotus purpuratus",2.68385057256054,0.867813301002502,0.0592713485354925,14.6413625207607,"Bio",14,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2018,"Macrocystis pyrifera",-7.72005693111932,8.15905683501035e-05,0.183830718039051,0.000443835335141166,"Bio",15,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2018,"Mesocentrotus franciscanus",-1.06616121698237,0.119294215710476,0.346455387891676,0.344327783257841,"Bio",15,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2018,"Strongylocentrotus purpuratus",-0.0541120870019749,0.800097683087764,0.844585446464421,0.947325917628713,"Bio",15,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2019,"Macrocystis pyrifera",0,8.15905683501035e-05,8.15905683501035e-05,1,"Bio",16,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2019,"Mesocentrotus franciscanus",0.142155941948661,0.187338665989767,0.162513664100875,1.1527563976004,"Bio",16,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2019,"Strongylocentrotus purpuratus",-0.151476591513743,0.650521616495018,0.756915119367209,0.859438000180077,"Bio",16,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2021,"Macrocystis pyrifera",0,8.15905683501035e-05,8.15905683501035e-05,1,"Bio",18,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2021,"Mesocentrotus franciscanus",-0.552021008502343,0.0827903481587236,0.143786921938815,0.575784967383564,"Bio",18,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2021,"Strongylocentrotus purpuratus",0.827706066039045,1.00041000377121,0.437229895176848,2.2880640477856,"Bio",18,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2022,"Macrocystis pyrifera",0,8.15905683501035e-05,8.15905683501035e-05,1,"Bio",19,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2022,"Mesocentrotus franciscanus",-1.09799927077951,0.0666872277554856,0.199939079458794,0.333537735274155,"Bio",19,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",2022,"Strongylocentrotus purpuratus",-0.0819957012681363,0.558566245895184,0.60629637047048,0.921275919005985,"Bio",19,"SMR","C",6577.874855,"KFM","After"
"Harris Point SMR",1988,"Strongylocentrotus purpuratus",2.34822818507329,0.201275962877624,0.0192295610108682,10.4670076848799,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1989,"Macrocystis pyrifera",-8.15439024371336,8.15905683501035e-05,0.283822384571923,0.000287470519540461,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1989,"Mesocentrotus franciscanus",1.064514400021,0.347360138346635,0.119802877475754,2.89943067867409,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1989,"Strongylocentrotus purpuratus",1.91025368527943,0.128537945197571,0.0190291205968937,6.7548021750702,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1990,"Mesocentrotus franciscanus",0.959462081940908,0.30667865450758,0.117488257151715,2.61029197251227,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1990,"Strongylocentrotus purpuratus",2.30102915707886,0.0899127857868983,0.00900527932125837,9.98445273925541,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1991,"Macrocystis pyrifera",-9.31856315055245,8.15905683501035e-05,0.90916040605392,8.97427646505589e-05,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1991,"Mesocentrotus franciscanus",2.06621404138304,0.373999310413861,0.0473724062335696,7.89487678902899,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1991,"Strongylocentrotus purpuratus",2.26141381986465,0.0465840435288868,0.00485419970632003,9.59664751086275,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1992,"Macrocystis pyrifera",-9.30259835430456,8.15905683501035e-05,0.89476109230347,9.11869872884806e-05,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1992,"Mesocentrotus franciscanus",1.9341128163067,0.315636867040124,0.0456260845034636,6.9179038805349,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1992,"Strongylocentrotus purpuratus",2.22327118050119,0.00378740943598731,0.00041000377121445,9.23749902292076,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1993,"Macrocystis pyrifera",-8.96660286790528,8.15905683501035e-05,0.639419836824597,0.000127600933926742,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1994,"Macrocystis pyrifera",-8.69680806257304,8.15905683501035e-05,0.488220161600454,0.000167118392002981,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1994,"Mesocentrotus franciscanus",2.73701568196696,0.370690103001705,0.0240071266423272,15.4408359036245,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1994,"Strongylocentrotus purpuratus",0.652734032936916,0.0233274313098945,0.0121447374538412,1.9207851465341,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1995,"Macrocystis pyrifera",-8.11842854254974,8.15905683501035e-05,0.273796994256024,0.000297996581634527,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1995,"Mesocentrotus franciscanus",2.25597586138207,0.255485208762874,0.0267675050910877,9.5446029763879,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1995,"Strongylocentrotus purpuratus",0.0587507081257965,0.0183479502269728,0.017301049352589,1.06051083105125,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1996,"Macrocystis pyrifera",-8.51833192787559,8.15905683501035e-05,0.408417657125993,0.000199772382330996,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1996,"Mesocentrotus franciscanus",3.37638998241875,0.199872874629692,0.00682977380506448,29.2649332663815,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1996,"Strongylocentrotus purpuratus",1.69089849998372,0.00222400489803918,0.00041000377121445,5.42435229669125,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1997,"Macrocystis pyrifera",-9.20264509978696,8.15905683501035e-05,0.809651163168522,0.000100772495689136,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1997,"Mesocentrotus franciscanus",2.38527273441344,0.248326482727033,0.0228618963206038,10.8620247089142,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1997,"Strongylocentrotus purpuratus",-2.4447054466659,0.00123001131364335,0.0141785295108208,0.0867516841365411,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1998,"Macrocystis pyrifera",-8.19977878092462,8.15905683501035e-05,0.297001495245719,0.000274714335301918,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1998,"Mesocentrotus franciscanus",0.845384428196113,0.25561138348879,0.109757548612313,2.32887292692427,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1998,"Strongylocentrotus purpuratus",0.581682024623028,0.0432231633601103,0.0241599068091155,1.7890451193215,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1999,"Macrocystis pyrifera",-9.17891452334894,8.15905683501035e-05,0.790663855268318,0.000103192485411408,"Bio",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1987,"Strongylocentrotus purpuratus",3.76120011569356,0.111605011933174,0.00259546539379475,43,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1988,"Macrocystis pyrifera",-5.29114891945583,0.0038929524097864,0.773029154137796,0.00503597100956487,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1988,"Mesocentrotus franciscanus",1.71354494302365,0.491204588910134,0.088527724665392,5.54859611231101,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1988,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1988,"Strongylocentrotus purpuratus",3.19184715248028,0.0588007159904535,0.00241646778042959,24.3333333333333,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1989,"Macrocystis pyrifera",-4.30252011298597,0.0038929524097864,0.28763374641336,0.0135344077610136,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1989,"Mesocentrotus franciscanus",1.47708358034611,0.548565965583174,0.125239005736138,4.38015267175572,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1989,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1989,"Strongylocentrotus purpuratus",2.36289169922504,0.035173031026253,0.00331145584725537,10.6216216216216,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1990,"Mesocentrotus franciscanus",1.27603296686235,0.42810707456979,0.119502868068834,3.5824,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1990,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1990,"Strongylocentrotus purpuratus",1.56963166203368,0.0176312649164678,0.00366945107398568,4.80487804878049,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1991,"Macrocystis pyrifera",-5.45753711377465,0.0038929524097864,0.912971767895356,0.00426404467989267,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1991,"Mesocentrotus franciscanus",2.77591159773586,0.518738049713193,0.0323135755258126,16.0532544378698,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1991,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1991,"Strongylocentrotus purpuratus",3.0231312477421,0.0165572792362768,0.000805489260143198,20.5555555555556,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1992,"Macrocystis pyrifera",-5.44163949798305,0.0038929524097864,0.898572454144906,0.004332374525648,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1992,"Mesocentrotus franciscanus",2.64908575462399,0.440726577437858,0.0311663479923518,14.1411042944785,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1992,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1992,"Strongylocentrotus purpuratus",3.2188758248682,0.00223747016706444,8.94988066825776e-05,25,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1993,"Macrocystis pyrifera",-5.10733637808394,0.0038929524097864,0.643231198666034,0.00605218219803362,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1993,"Mesocentrotus franciscanus",2.32338634726124,0.306500956022945,0.030019120458891,10.2101910828025,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1993,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1993,"Strongylocentrotus purpuratus",3.47609868983527,0.00868138424821003,0.000268496420047733,32.3333333333333,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1994,"Macrocystis pyrifera",-4.83937494248294,0.0038929524097864,0.49203152344189,0.00791199796011883,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1994,"Mesocentrotus franciscanus",2.8261116719546,0.42925430210325,0.0254302103250478,16.8796992481203,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1994,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1994,"Strongylocentrotus purpuratus",0.800119300112113,0.00617541766109785,0.0027744630071599,2.2258064516129,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1995,"Macrocystis pyrifera",-4.26704348540205,0.0038929524097864,0.27760835609746,0.014023181666836,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1995,"Mesocentrotus franciscanus",3.08064374613742,0.603632887189293,0.0277246653919694,21.7724137931034,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1995,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1995,"Strongylocentrotus purpuratus",1.17007125265025,0.00778639618138425,0.00241646778042959,3.22222222222222,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1996,"Macrocystis pyrifera",-4.66241122219728,0.0038929524097864,0.41222901896743,0.00944366415430345,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1996,"Mesocentrotus franciscanus",4.58292457704077,0.467495219885277,0.00478011472275335,97.8,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1996,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1996,"Strongylocentrotus purpuratus",2.87167962488401,0.00158114558472554,8.94988066825776e-05,17.6666666666667,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1997,"Macrocystis pyrifera",-5.3421320152372,0.0038929524097864,0.813462525009958,0.0047856567329131,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1997,"Mesocentrotus franciscanus",3.50603144297774,0.605162523900574,0.0181644359464627,33.3157894736842,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1997,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1997,"Strongylocentrotus purpuratus",-1.57818536893,0.00038782816229117,0.00187947494033413,0.206349206349206,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1998,"Macrocystis pyrifera",-4.34732049014494,0.0038929524097864,0.300812857087155,0.0129414428873912,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1998,"Mesocentrotus franciscanus",1.97091145126073,0.542065009560229,0.0755258126195029,7.17721518987342,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1998,"Panulirus interruptus",0,0.5,0.5,1,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1998,"Strongylocentrotus purpuratus",1.87617035857434,0.0239558472553699,0.00366945107398568,6.52845528455285,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1999,"Macrocystis pyrifera",-5.31851394843192,0.0038929524097864,0.794475217109755,0.00490003001471674,"Den",0,"SMR","C",6577.874855,"KFM","Before"
"Harris Point SMR",1999,"Mesocentrotus franciscanus",3.02567173815263,1.00478011472275,0.0487571701720841,20.6078431372549,"Den",0,"SMR","C",6577.874855,"KFM","Before"
